llm_quality,llm_engagement,llm_decision_maker,llm_industry,llm_company_fit,industry,companyindustry,languages,location,companylocation,companyfoundedon,has_summary,has_skills,has_jobtitle,summary_length,skills_count,jobtitle_length,is_founder,is_director,is_manager,is_sales,is_marketing,is_tech_role,llm_seniority_Executive,llm_seniority_Mid,llm_seniority_Senior,llm_geography_other,llm_geography_regional_hub,llm_business_type_leaders,llm_business_type_others,llm_business_type_salespeople,llm_business_type_workers,companysize_11-50,companysize_2-10,companysize_201-500,companysize_5001-10000,companysize_501-1000,companysize_51-200,companysize_UNKNOWN,companytype_Government Agency,companytype_Nonprofit,companytype_Partnership,companytype_Privately Held,companytype_Public Company,companytype_Self-Employed,companytype_Sole Proprietorship,companytype_UNKNOWN
80,0.7,0.7,0.4006048779843736,1,0.4007769864716088,0.4006048779843736,0.3994190280101306,0.3333333333333333,0.28378378378400376,2020.0,0,1,1,0,3,26,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,0.4,0.2,0.4010825511642249,0,0.5897294500080895,0.5542168674698763,0.40111135181069424,0.4008386837596019,0.5306122448979592,2016.5,1,1,1,1923,3,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
80,0.6,0.6,0.27547180912126906,1,0.3428891870496729,0.314333552153585,0.3994190280101306,0.3333333333333333,0.28378378378400376,2017.0,1,1,1,700,3,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
70,0.6,0.6,0.4008712921611117,1,0.5897294500080895,0.5542168674698763,0.40111135181069424,0.3333333333333333,0.5306122448979592,2016.5,1,1,1,49,3,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
65,0.55,0.5,0.4007964459336011,0,0.4007449073683002,0.4007964459336011,0.4249999999999977,0.4651156278143411,0.4008386837596019,2019.0,1,1,1,1982,3,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
50,0.5,0.5,0.40090038104759507,0,0.5004132231404959,0.40090038104759507,0.34885096925854153,0.4651156278143411,0.4008712921611117,2016.5,0,1,1,0,3,44,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
85,0.6,0.6,0.39842021504371306,1,0.3813600376881404,0.39661479932017135,0.3994190280101306,0.41304345064641534,0.28378378378400376,1924.0,1,1,1,370,3,78,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
70,0.55,0.2,0.4007964459336011,0,0.38559211756598166,0.4007964459336011,0.4249999999999977,0.3333333333333333,0.5306122448979592,2016.5,1,1,1,126,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
80,0.55,0.3,0.27547180912126906,2,0.3428891870496729,0.314333552153585,0.4007964459336011,0.4651156278143411,0.4007964459336011,2019.0,0,1,1,0,3,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15,0.25,0.1,0.49999977583560684,0,0.40076258721186375,0.5542168674698763,0.4249999999999977,0.4651156278143411,0.5306122448979592,2016.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
70,0.75,0.3,0.4007769864716088,1,0.5004132231404959,0.4007769864716088,0.40111135181069424,0.3333333333333333,0.28378378378400376,2020.0,1,1,1,417,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
85,0.85,0.75,0.27547180912126906,2,0.5897294500080895,0.314333552153585,0.4249999999999977,0.41304345064641534,0.4008386837596019,2016.5,0,1,1,0,3,20,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,0.25,0.2,0.49999977583560684,0,0.40015162990680764,0.5542168674698763,0.4249999999999977,0.4008386837596019,0.5306122448979592,2016.5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20,0.3,0.2,0.49999977583560684,0,0.4008712921611117,0.5542168674698763,0.4249999999999977,0.4651156278143411,0.5306122448979592,2016.5,1,1,0,1987,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
90,0.75,0.75,0.4009167984655604,2,0.4007758666125536,0.4009167984655604,0.4249999999999977,0.3333333333333333,0.4007964459336011,1940.0,1,1,1,1565,3,39,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,0.35,0.1,0.49999977583560684,0,0.40076258721186375,0.5542168674698763,0.4249999999999977,0.4007769864716088,0.5306122448979592,2016.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40,0.4,0.2,0.4009483343463554,0,0.3428891870496729,0.5542168674698763,0.4008712921611117,0.41304345064641534,0.5306122448979592,2016.5,1,1,1,769,3,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30,0.25,0.2,0.49999977583560684,0,0.5897294500080895,0.5542168674698763,0.4008712921611117,0.3333333333333333,0.5306122448979592,2016.5,1,1,0,522,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
88,0.85,0.85,0.39842021504371306,0,0.3813600376881404,0.39661479932017135,0.34885096925854153,0.3333333333333333,0.4008712921611117,1899.0,1,1,1,818,3,44,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,0.25,0.1,0.49999977583560684,0,0.5897294500080895,0.5542168674698763,0.4249999999999977,0.4008712921611117,0.5306122448979592,2016.5,1,1,1,1091,3,17,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20,0.25,0.3,0.49999977583560684,0,0.40106864033129386,0.5542168674698763,0.4008712921611117,0.4651156278143411,0.5306122448979592,2016.5,1,1,0,189,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
80,0.7,0.5,0.40014443142270506,1,0.5004132231404959,0.3994190280101306,0.4249999999999977,0.3333333333333333,0.4007964459336011,2010.0,1,1,1,2455,3,66,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80,0.7,0.75,0.4008386837596019,2,0.40081271636098526,0.314333552153585,0.4008712921611117,0.4008712921611117,0.28378378378400376,2013.0,0,1,1,0,3,15,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
75,0.6,0.6,0.4008712921611117,2,0.4008386837596019,0.4008712921611117,0.40088052535367036,0.3333333333333333,0.40088052535367036,2020.0,1,1,1,8,3,42,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30,0.4,0.4,0.49999977583560684,0,0.38559211756598166,0.5542168674698763,0.4007964459336011,0.3333333333333333,0.5306122448979592,2016.5,1,1,1,550,3,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
85,0.7,0.85,0.40081271636098526,0,0.4008712921611117,0.4007758666125536,0.4249999999999977,0.3333333333333333,0.28378378378400376,2018.0,0,1,1,0,3,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85,0.75,0.75,0.40014443142270506,1,0.3428891870496729,0.3994190280101306,0.4004612728683601,0.41304345064641534,0.28378378378400376,2019.0,1,1,1,334,3,19,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,0.3,0.2,0.49999977583560684,0,0.40076258721186375,0.5542168674698763,0.4249999999999977,0.3333333333333333,0.5306122448979592,2016.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
55,0.5,0.5,0.4008712921611117,0,0.3428891870496729,0.5542168674698763,0.4008712921611117,0.4651156278143411,0.5306122448979592,2016.5,1,1,1,219,3,36,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
80,0.5,0.65,0.4007964459336011,1,0.3813600376881404,0.39661479932017135,0.40022473273180376,0.41304345064641534,0.28378378378400376,1978.0,1,1,1,1344,3,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
80,0.7,0.8,0.27547180912126906,1,0.5897294500080895,0.314333552153585,0.4249999999999977,0.4008712921611117,0.28378378378400376,2013.0,1,1,1,1314,3,29,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
80,0.7,0.55,0.400692029079937,1,0.40015162990680764,0.400692029079937,0.4007449073683002,0.3333333333333333,0.5306122448979592,2021.0,1,1,1,661,3,20,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75,0.65,0.4,0.4007449073683002,2,0.5897294500080895,0.314333552153585,0.3994190280101306,0.3333333333333333,0.28378378378400376,2023.0,0,1,1,0,3,34,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
80,0.7,0.7,0.27547180912126906,2,0.5897294500080895,0.314333552153585,0.4007964459336011,0.3333333333333333,0.28378378378400376,2009.0,0,1,1,0,3,13,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
70,0.6,0.5,0.4007769864716088,2,0.5897294500080895,0.4007449073683002,0.4249999999999977,0.3333333333333333,0.28378378378400376,2020.0,0,1,1,0,3,15,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
80,0.8,0.7,0.40014443142270506,1,0.3428891870496729,0.3994190280101306,0.4008386837596019,0.3333333333333333,0.4008386837596019,2001.0,1,1,1,689,6,27,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80,0.8,0.25,0.27547180912126906,2,0.5897294500080895,0.314333552153585,0.3994190280101306,0.3333333333333333,0.4007964459336011,2021.0,1,1,1,244,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
85,0.6,0.85,0.4006048779843736,1,0.3813600376881404,0.4006048779843736,0.4007964459336011,0.4651156278143411,0.4007964459336011,2016.5,0,0,1,0,0,27,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,0.35,0.25,0.49999977583560684,0,0.40085970414517025,0.5542168674698763,0.4007964459336011,0.41304345064641534,0.5306122448979592,2016.5,1,1,1,1511,3,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40,0.35,0.25,0.49999977583560684,0,0.4007964459336011,0.5542168674698763,0.4249999999999977,0.3333333333333333,0.5306122448979592,2016.5,1,1,1,541,3,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
50,0.6,0.5,0.4009483343463554,0,0.3428891870496729,0.5542168674698763,0.4249999999999977,0.4651156278143411,0.5306122448979592,2016.5,1,1,1,2405,3,30,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
75,0.6,0.5,0.4006131147340935,1,0.4007769864716088,0.4006131147340935,0.4024154669093833,0.4651156278143411,0.28378378378400376,2020.0,0,1,1,0,3,11,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85,0.6,0.5,0.40081271636098526,2,0.40088052535367036,0.4007758666125536,0.4024154669093833,0.3333333333333333,0.5306122448979592,2016.5,1,1,1,39,3,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40,0.4,0.3,0.4007964459336011,0,0.3428891870496729,0.5542168674698763,0.4007964459336011,0.3333333333333333,0.5306122448979592,2016.5,1,1,1,873,3,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
65,0.5,0.8,0.4007769864716088,0,0.3428891870496729,0.4007449073683002,0.4007964459336011,0.4007964459336011,0.4007769864716088,2016.5,0,1,1,0,3,43,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
75,0.6,0.4,0.4008712921611117,0,0.5004132231404959,0.4008712921611117,0.4024154669093833,0.4651156278143411,0.28378378378400376,2024.0,0,1,1,0,3,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30,0.5,0.3,0.49999977583560684,0,0.5897294500080895,0.5542168674698763,0.40090038104759507,0.41304345064641534,0.5306122448979592,2016.5,1,1,1,734,3,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
50,0.6,0.3,0.4009483343463554,0,0.40090038104759507,0.5542168674698763,0.4024154669093833,0.40088052535367036,0.5306122448979592,2016.5,1,1,1,652,3,32,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
80,0.65,0.7,0.40082598943914305,2,0.4010039775404087,0.4008680965561196,0.4007964459336011,0.41304345064641534,0.4007964459336011,1819.0,1,1,1,1250,3,47,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80,0.65,0.8,0.40085970414517025,1,0.5897294500080895,0.314333552153585,0.4007964459336011,0.3333333333333333,0.4007964459336011,2005.0,1,1,1,846,3,25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75,0.75,0.8,0.40081271636098526,1,0.5004132231404959,0.4007758666125536,0.4249999999999977,0.3333333333333333,0.28378378378400376,2012.0,0,1,1,0,3,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,0.4,0.3,0.4008712921611117,0,0.5897294500080895,0.5542168674698763,0.4249999999999977,0.3333333333333333,0.5306122448979592,2016.5,1,1,1,1667,3,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40,0.4,0.4,0.4010471008939125,0,0.5897294500080895,0.5542168674698763,0.40111135181069424,0.41304345064641534,0.5306122448979592,2016.5,1,1,1,1636,3,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
80,0.7,0.3,0.4007964459336011,2,0.4007769864716088,0.4007769864716088,0.34885096925854153,0.3333333333333333,0.28378378378400376,2024.0,0,1,1,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70,0.55,0.6,0.4007964459336011,1,0.400692029079937,0.40076258721186375,0.4249999999999977,0.3333333333333333,0.40088052535367036,2022.0,0,0,1,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,0.4,0.1,0.4008712921611117,0,0.5897294500080895,0.5542168674698763,0.4249999999999977,0.3333333333333333,0.5306122448979592,2016.5,1,1,1,307,3,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30,0.4,0.3,0.49999977583560684,0,0.5004132231404959,0.5542168674698763,0.4249999999999977,0.3333333333333333,0.5306122448979592,2016.5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20,0.35,0.2,0.49999977583560684,0,0.40076258721186375,0.5542168674698763,0.4249999999999977,0.3333333333333333,0.5306122448979592,2016.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
90,0.75,0.8,0.27547180912126906,2,0.3813600376881404,0.314333552153585,0.4008712921611117,0.4651156278143411,0.4007758666125536,2010.0,0,1,1,0,3,38,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80,0.7,0.7,0.4010825511642249,1,0.5004132231404959,0.40076258721186375,0.4249999999999977,0.3333333333333333,0.28378378378400376,2008.0,0,1,1,0,3,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
70,0.55,0.6,0.4008712921611117,0,0.4008712921611117,0.4008712921611117,0.4249999999999977,0.4008712921611117,0.4008712921611117,1994.0,0,1,1,0,3,32,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
80,0.7,0.75,0.40085970414517025,2,0.5897294500080895,0.314333552153585,0.34885096925854153,0.3333333333333333,0.28378378378400376,2012.0,1,1,1,336,3,44,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
70,0.75,0.3,0.40088052535367036,1,0.3813600376881404,0.4008680965561196,0.4007964459336011,0.3333333333333333,0.28378378378400376,1968.0,1,1,1,903,3,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,0.3,0.2,0.49999977583560684,0,0.40076258721186375,0.5542168674698763,0.4249999999999977,0.3333333333333333,0.5306122448979592,2016.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
90,0.6,0.7,0.39842021504371306,1,0.3813600376881404,0.39661479932017135,0.34885096925854153,0.3333333333333333,0.4007964459336011,1973.0,0,1,1,0,3,44,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
50,0.4,0.3,0.40088052535367036,2,0.5897294500080895,0.5542168674698763,0.4249999999999977,0.4008712921611117,0.5306122448979592,2016.5,1,1,1,738,3,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20,0.25,0.2,0.49999977583560684,0,0.38559211756598166,0.5542168674698763,0.4007449073683002,0.4651156278143411,0.5306122448979592,2016.5,1,1,0,967,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40,0.3,0.2,0.4008712921611117,0,0.5004132231404959,0.5542168674698763,0.3994190280101306,0.4651156278143411,0.5306122448979592,2016.5,1,1,1,1302,3,17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40,0.4,0.3,0.4008712921611117,0,0.5897294500080895,0.5542168674698763,0.3994190280101306,0.41304345064641534,0.5306122448979592,2016.5,1,1,1,184,3,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
50,0.5,0.4,0.4007964459336011,1,0.4007964459336011,0.5542168674698763,0.4007964459336011,0.4007964459336011,0.5306122448979592,2016.5,1,1,1,2231,3,44,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
75,0.7,0.7,0.4007964459336011,1,0.400692029079937,0.4007449073683002,0.4249999999999977,0.3333333333333333,0.28378378378400376,2016.5,1,1,1,473,3,15,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
80,0.8,0.5,0.4007769864716088,2,0.4007758666125536,0.4007449073683002,0.40111135181069424,0.3333333333333333,0.5306122448979592,2016.5,1,1,1,1003,3,29,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
75,0.75,0.8,0.4007964459336011,1,0.5897294500080895,0.4007758666125536,0.34885096925854153,0.3333333333333333,0.28378378378400376,2016.5,1,1,1,2111,3,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
