llm_quality,llm_engagement,llm_decision_maker,llm_industry,llm_company_fit,industry,companyindustry,languages,location,companylocation,companyfoundedon,has_summary,has_skills,has_jobtitle,summary_length,skills_count,jobtitle_length,is_founder,is_director,is_manager,is_sales,is_marketing,is_tech_role,llm_seniority_Executive,llm_seniority_Mid,llm_seniority_Senior,llm_geography_other,llm_geography_regional_hub,llm_business_type_leaders,llm_business_type_others,llm_business_type_salespeople,llm_business_type_workers,companysize_11-50,companysize_2-10,companysize_201-500,companysize_5001-10000,companysize_501-1000,companysize_51-200,companysize_UNKNOWN,companytype_Government Agency,companytype_Nonprofit,companytype_Partnership,companytype_Privately Held,companytype_Public Company,companytype_Self-Employed,companytype_Sole Proprietorship,companytype_UNKNOWN
84,0.55,0.35,0.269254,0,0.607305,0.695181,0.383026,0.467851,0.461442,1958.0,1,1,1,341,4,19,0.0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,1,1,0.0,0,0.0,0.0,0.0,0
78,0.53,0.33,0.232008,0,0.616392,0.651494,0.414909,0.380615,0.421734,1965.0,0,1,1,523,3,19,0.0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0.0,0,0.0,0.0,1,1,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
83,0.36,0.64,0.173076,1,0.701296,0.663057,0.390351,0.443842,0.469606,1966.0,1,1,1,605,1,35,0.0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
58,0.68,0.32,0.194051,0,0.706989,0.743881,0.395104,0.374576,0.525854,1955.0,0,0,1,1426,1,26,0.0,1,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,1,1,0.0,0,0.0,0.0,0.0,0
60,0.42,0.41,0.174908,0,0.716058,0.712794,0.399706,0.44189,0.384818,1957.0,1,1,1,1100,4,31,0.0,0,1,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,1,1,0.0,0,0.0,0.0,0.0,0
79,0.53,0.43,0.153227,0,0.729818,0.681128,0.40083,0.414103,0.408646,1977.0,0,1,1,612,2,24,0.0,0,1,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0.0,0,0.0,0.0,0.0,0
58,0.58,0.37,0.27057,0,0.710915,0.642681,0.380083,0.36029,0.283117,1964.0,0,1,1,1128,4,23,0.0,1,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
52,0.56,0.43,0.208267,1,0.720131,0.73455,0.385604,0.387964,0.479007,1988.0,1,1,1,1133,1,28,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
73,0.68,0.6,0.18998,1,0.607345,0.635265,0.423138,0.374469,0.410058,1960.0,0,1,1,651,2,34,0.0,0,1,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
78,0.36,0.31,0.227802,0,0.63518,0.648801,0.380062,0.340935,0.38199,1954.0,1,1,1,664,2,20,0.0,1,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
83,0.5,0.63,0.150951,0,0.693285,0.73636,0.405408,0.334177,0.303518,1980.0,1,1,1,1352,2,34,0.0,0,1,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
82,0.46,0.64,0.186143,0,0.728719,0.679431,0.404475,0.378507,0.502414,1985.0,0,1,1,886,3,17,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
54,0.49,0.45,0.241394,0,0.600675,0.711348,0.396655,0.332665,0.378752,1961.0,1,1,1,309,4,22,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
77,0.35,0.36,0.23239,0,0.677194,0.688612,0.401566,0.353168,0.450645,1958.0,1,0,1,1107,4,37,0.0,0,1,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
79,0.35,0.54,0.277635,0,0.701593,0.698016,0.419029,0.431526,0.317344,1957.0,1,1,1,925,3,38,0.0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,0.0,1,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0.0,0,0.0,0.0,0.0,0
74,0.41,0.35,0.230647,0,0.604441,0.644907,0.42206,0.429133,0.520387,1971.0,1,1,1,812,1,37,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
78,0.42,0.45,0.212076,1,0.660203,0.636206,0.393017,0.433401,0.32461,1969.0,1,0,1,1115,4,19,0.0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
79,0.47,0.68,0.248986,0,0.734345,0.648374,0.396125,0.374401,0.329885,1960.0,0,1,1,1369,3,35,0.0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
65,0.54,0.7,0.267433,0,0.700742,0.623316,0.392124,0.454603,0.494746,1952.0,0,1,1,562,3,38,0.0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0.0,1,0.0,0.0,1,0,0.0,0.0,0.0,1,1,0.0,0,0.0,0.0,0.0,0
51,0.55,0.61,0.24369,0,0.635649,0.731147,0.403993,0.413136,0.508146,1969.0,0,1,1,687,3,39,0.0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
65,0.46,0.42,0.275217,0,0.727917,0.642487,0.414163,0.347644,0.333037,1988.0,1,1,1,365,4,10,0.0,0,1,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
57,0.46,0.58,0.251661,0,0.652205,0.684223,0.391413,0.350121,0.39745,1976.0,1,1,1,1005,4,32,0.0,0,1,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
53,0.39,0.58,0.262684,0,0.728002,0.718796,0.396537,0.427033,0.463374,1970.0,1,1,1,663,3,39,0.0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
54,0.54,0.46,0.164834,0,0.644842,0.717574,0.426519,0.354212,0.499591,1954.0,1,1,1,579,3,32,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,1,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
74,0.43,0.56,0.245214,1,0.688548,0.665758,0.382428,0.401021,0.374763,1960.0,1,1,1,1075,3,16,0.0,0,1,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,0.0,1,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
67,0.31,0.3,0.207212,1,0.659541,0.671439,0.403038,0.468848,0.409255,1962.0,1,1,1,671,2,32,0.0,0,1,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,1,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
68,0.47,0.38,0.221903,1,0.641224,0.749205,0.415578,0.330561,0.465429,1981.0,1,1,1,750,2,13,0.0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,1,1,0.0,0,0.0,0.0,0.0,0
76,0.49,0.51,0.235033,0,0.732984,0.70119,0.387523,0.332321,0.462784,1985.0,1,1,1,716,3,24,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
69,0.39,0.37,0.276076,0,0.628139,0.722196,0.382369,0.469032,0.47574,1986.0,0,1,1,461,1,28,0.0,1,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
72,0.53,0.37,0.277995,0,0.612722,0.735383,0.38691,0.411849,0.422483,1989.0,0,1,1,276,2,23,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
53,0.53,0.63,0.18747,0,0.651289,0.718138,0.425941,0.347767,0.306154,1989.0,1,1,1,1258,3,30,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
79,0.58,0.7,0.245388,0,0.707646,0.627777,0.380463,0.455622,0.505993,1988.0,1,1,1,228,4,17,0.0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
