llm_quality,llm_engagement,llm_decision_maker,llm_industry,llm_company_fit,industry,companyindustry,languages,location,companylocation,companyfoundedon,has_summary,has_skills,has_jobtitle,summary_length,skills_count,jobtitle_length,is_founder,is_director,is_manager,is_sales,is_marketing,is_tech_role,llm_seniority_Executive,llm_seniority_Mid,llm_seniority_Senior,llm_geography_other,llm_geography_regional_hub,llm_business_type_leaders,llm_business_type_others,llm_business_type_salespeople,llm_business_type_workers,companysize_11-50,companysize_2-10,companysize_201-500,companysize_5001-10000,companysize_501-1000,companysize_51-200,companysize_UNKNOWN,companytype_Government Agency,companytype_Nonprofit,companytype_Partnership,companytype_Privately Held,companytype_Public Company,companytype_Self-Employed,companytype_Sole Proprietorship,companytype_UNKNOWN
60,0.75,0.7,0.40082644628099173,1.0,0.40076258721186375,0.5542168674698763,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,0,1200,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,0.95,0.8,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,529,0,19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,0.6,0.85,0.4009167984655604,1.0,0.4007758666125536,0.4009167984655604,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,1014,0,21,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,0.5,0.65,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,0,1,1,0,27,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,0.85,0.75,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.40090038104759507,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,1056,0,20,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,0.65,0.65,0.40082644628099173,0.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,423,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,0.7,0.3,0.40082644628099173,0.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,539,0,18,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,0.6,0.8,0.40088052535367036,1.0,0.4007758666125536,0.40090038104759507,0.4008712921611117,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,161,0,25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,0.5,0.5,0.40082644628099173,0.0,0.40076258721186375,0.5542168674698763,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,0.75,0.7,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,1,0,599,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,0.4,0.1,0.4008712921611117,2.0,0.40076258721186375,0.5542168674698763,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,1,1,90,36,13,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,0.55,0.2,0.40082644628099173,0.0,0.40076258721186375,0.5542168674698763,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,105,0,18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,0.8,0.75,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,84,0,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,0.5,0.6,0.27547180912126906,1.0,0.40076258721186375,0.314333552153585,0.40082644628099173,0.40082644628099173,0.28378378378400376,2013.0,1,0,0,83,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80,0.85,0.1,0.40082644628099173,0.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,928,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,0.9,0.85,0.4009167984655604,1.0,0.4007758666125536,0.4009167984655604,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,2160,0,62,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,0.8,0.75,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,1,1,528,19,19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,0.7,0.8,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,87,0,47,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,0.65,0.9,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,362,0,21,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,0.6,0.5,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,479,0,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,0.75,0.7,0.4010471008939125,0.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,778,0,14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,0.5,0.6,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,786,0,31,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,0.55,0.2,0.40082644628099173,0.0,0.40076258721186375,0.5542168674698763,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,0.4,0.65,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,269,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,0.65,0.75,0.40082644628099173,0.0,0.40076258721186375,0.5542168674698763,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,0,1,1,0,50,49,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,0.55,0.1,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,758,0,7,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,0.6,0.7,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.4004612728683601,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,877,0,35,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,0.4,0.2,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,16,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,0.5,0.6,0.40082644628099173,0.0,0.40076258721186375,0.5542168674698763,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,0.7,0.3,0.40082644628099173,1.0,0.40076258721186375,0.5542168674698763,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,1,1,80,16,49,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,0.75,0.65,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,334,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,0.8,0.8,0.4007769864716088,2.0,0.40076258721186375,0.4007449073683002,0.4249999999999977,0.40082644628099173,0.40082644628099173,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85,0.85,0.55,0.4007769864716088,1.0,0.40082644628099173,0.4007449073683002,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,1364,0,18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,0.5,0.9,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,1,1,1341,25,65,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,0.85,0.6,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,1,1,1054,32,94,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,0.6,0.3,0.40082644628099173,1.0,0.40076258721186375,0.5542168674698763,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,0,412,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,0.7,0.25,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,472,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,0.8,0.75,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,1,1,1088,39,35,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,0.5,0.9,0.4006048779843736,1.0,0.400692029079937,0.4006048779843736,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,1,1,1584,50,22,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0.55,0.1,0.39842021504371306,0.0,0.40076258721186375,0.39661479932017135,0.4249999999999977,0.40082644628099173,0.40082644628099173,2019.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
75,0.75,0.2,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,462,0,23,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,0.65,0.8,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,1,1,73,36,47,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,0.7,0.15,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,2051,0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,0.4,0.7,0.40082644628099173,1.0,0.40076258721186375,0.5542168674698763,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,573,0,40,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,0.6,0.3,0.27547180912126906,1.0,0.40076258721186375,0.314333552153585,0.4249999999999977,0.40082644628099173,0.4008386837596019,2019.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
75,0.55,0.5,0.4009167984655604,1.0,0.4007758666125536,0.4009167984655604,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,2568,0,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,0.7,0.75,0.40082644628099173,1.0,0.40076258721186375,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.40082644628099173,1999.0,1,0,0,1988,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
80,0.8,0.6,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,326,0,30,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,0.65,0.2,0.40082644628099173,2.0,0.40076258721186375,0.5542168674698763,0.4008712921611117,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,754,0,79,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,0.5,0.45,0.4010471008939125,1.0,0.40076258721186375,0.5542168674698763,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,2588,0,45,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,0.75,0.8,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,1190,0,40,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,0.6,0.65,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,503,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,0.55,0.55,0.4009483343463554,1.0,0.40076258721186375,0.5542168674698763,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,0,1,1,0,17,37,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,0.7,0.7,0.40082644628099173,1.0,0.40076258721186375,0.5542168674698763,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,2598,0,23,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,0.7,0.1,0.4010471008939125,1.0,0.4007758666125536,0.4009167984655604,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,1528,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,0.6,0.2,0.40082644628099173,1.0,0.40076258721186375,0.39661479932017135,0.4249999999999977,0.40082644628099173,0.4007964459336011,2016.5,1,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,0.8,0.9,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,1,1,1258,50,15,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,0.5,0.15,0.4010471008939125,1.0,0.40076258721186375,0.5542168674698763,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,0,0,1,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,0.85,0.3,0.40082644628099173,1.0,0.40076258721186375,0.5542168674698763,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,1,1,691,48,15,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,0.55,0.5,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,1148,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,0.75,0.75,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,881,0,15,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0.2,0.05,0.49999977583560684,0.0,0.40076258721186375,0.5542168674698763,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,0.9,0.95,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.40111135181069424,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,1324,0,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,0.65,0.25,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,1,1,214,49,33,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,0.65,0.1,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,0,1,1,0,24,34,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,0.8,0.3,0.4007769864716088,2.0,0.40082644628099173,0.4007449073683002,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,335,0,25,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,0.5,0.2,0.4008712921611117,0.0,0.40076258721186375,0.5542168674698763,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,1589,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,0.85,0.85,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.4024154669093833,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,1026,0,79,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,0.7,0.75,0.4006048779843736,1.0,0.400692029079937,0.4006048779843736,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,1870,0,15,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,0.75,0.7,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,289,0,39,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0.3,0.05,0.49999977583560684,0.0,0.40076258721186375,0.5542168674698763,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0.2,0.05,0.49999977583560684,0.0,0.40076258721186375,0.5542168674698763,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,0.6,0.6,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,1089,0,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0.4,0.4,0.4009167984655604,0.0,0.40076258721186375,0.4009167984655604,0.4249999999999977,0.40082644628099173,0.40082644628099173,2016.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70,0.7,0.85,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,0,0,1,0,0,13,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
